q1,q2,q3,q4,q5,q6
-0.0044837,-0.05532,0.004097,0.022595,0.37298,-0.0042635
-0.0044724,-0.05532,0.0040926,0.022594,0.37378,-0.0042727
-0.0044612,-0.05532,0.0040881,0.022593,0.37458,-0.0042818
-0.0044499,-0.05532,0.0040837,0.022592,0.37538,-0.004291
-0.0044386,-0.05532,0.0040792,0.022591,0.37618,-0.0043001
-0.0044274,-0.05532,0.0040748,0.02259,0.37698,-0.0043092
-0.0044161,-0.05532,0.0040703,0.022589,0.37778,-0.0043184
-0.0044049,-0.05532,0.0040659,0.022587,0.37858,-0.0043275
-0.0043936,-0.05532,0.0040614,0.022586,0.37938,-0.0043367
-0.0043824,-0.05532,0.0040569,0.022585,0.38018,-0.0043458
-0.0043711,-0.05532,0.0040524,0.022584,0.38098,-0.004355
-0.0043599,-0.05532,0.0040479,0.022583,0.38178,-0.0043641
-0.0043486,-0.05532,0.0040434,0.022582,0.38258,-0.0043733
-0.0043374,-0.05532,0.0040388,0.02258,0.38338,-0.0043824
-0.0043262,-0.05532,0.0040343,0.022579,0.38418,-0.0043915
-0.004315,-0.05532,0.0040298,0.022578,0.38498,-0.0044007
-0.0043037,-0.05532,0.0040252,0.022577,0.38578,-0.0044098
-0.0042925,-0.05532,0.0040207,0.022576,0.38658,-0.004419
-0.0042813,-0.05532,0.0040161,0.022575,0.38738,-0.0044281
-0.0042701,-0.05532,0.0040115,0.022573,0.38818,-0.0044373
-0.0042589,-0.05532,0.0040069,0.022572,0.38898,-0.0044464
-0.0042477,-0.05532,0.0040023,0.022571,0.38978,-0.0044556
-0.0042365,-0.05532,0.0039977,0.02257,0.39058,-0.0044647
-0.0042253,-0.05532,0.0039931,0.022569,0.39138,-0.0044738
-0.0042141,-0.05532,0.0039885,0.022567,0.39218,-0.004483
-0.0042029,-0.05532,0.0039838,0.022566,0.39298,-0.0044921
-0.0041917,-0.05532,0.0039792,0.022565,0.39378,-0.0045013
-0.0041805,-0.05532,0.0039745,0.022564,0.39458,-0.0045104
-0.0041694,-0.05532,0.0039699,0.022563,0.39538,-0.0045196
-0.0041582,-0.05532,0.0039652,0.022561,0.39618,-0.0045287
-0.004147,-0.05532,0.0039605,0.02256,0.39698,-0.0045379
-0.0041358,-0.05532,0.0039558,0.022559,0.39778,-0.004547
-0.0041247,-0.05532,0.0039512,0.022558,0.39858,-0.0045561
-0.0041135,-0.05532,0.0039464,0.022556,0.39938,-0.0045653
-0.0041024,-0.05532,0.0039417,0.022555,0.40018,-0.0045744
-0.0040912,-0.05532,0.003937,0.022554,0.40098,-0.0045836
-0.0040801,-0.05532,0.0039323,0.022553,0.40178,-0.0045927
-0.0040689,-0.05532,0.0039275,0.022552,0.40258,-0.0046019
-0.0040578,-0.05532,0.0039228,0.02255,0.40337,-0.004611
-0.0040466,-0.05532,0.003918,0.022549,0.40417,-0.0046202
-0.0040355,-0.05532,0.0039133,0.022548,0.40497,-0.0046293
-0.0040244,-0.05532,0.0039085,0.022547,0.40577,-0.0046384
-0.0040133,-0.05532,0.0039037,0.022545,0.40657,-0.0046476
-0.0040021,-0.05532,0.0038989,0.022544,0.40737,-0.0046567
-0.003991,-0.05532,0.0038941,0.022543,0.40817,-0.0046659
-0.0039799,-0.05532,0.0038893,0.022542,0.40897,-0.004675
-0.0039688,-0.05532,0.0038845,0.02254,0.40977,-0.0046842
-0.0039577,-0.05532,0.0038796,0.022539,0.41057,-0.0046933
-0.0039577,-0.05532,0.0038796,0.022539,0.41057,-0.0046933
-0.0036341,-0.055265,0.0037355,0.018418,0.43398,-0.0040606
-0.0033141,-0.055209,0.0035836,0.014394,0.45738,-0.0033504
-0.0029977,-0.055154,0.0034241,0.010464,0.48079,-0.0025651
-0.0026853,-0.055099,0.003257,0.0066271,0.50419,-0.001707
-0.002377,-0.055043,0.0030825,0.0028819,0.52759,-0.00077837
-0.002073,-0.054988,0.0029006,-0.00062042,0.55099,0.00017538
-0.0017734,-0.054933,0.0027115,-0.0035322,0.57439,0.0010433
-0.0014783,-0.054878,0.0025153,-0.0064527,0.59779,0.0019883
-0.0011881,-0.054823,0.0023121,-0.0093826,0.62119,0.0030117
-0.00090282,-0.054768,0.002102,-0.012321,0.64458,0.0041145
-0.00062263,-0.054712,0.0018852,-0.015266,0.66798,0.0052972
-0.00034772,-0.054657,0.0016618,-0.018217,0.69137,0.006561
-7.8248e-05,-0.054602,0.001432,-0.021173,0.71476,0.0079068
0.00018564,-0.054547,0.0011957,-0.024133,0.73815,0.0093353
0.00044378,-0.054492,0.00095325,-0.027097,0.76154,0.010848
0.00069603,-0.054437,0.00070471,-0.030061,0.78493,0.012445
0.00094224,-0.054382,0.00045025,-0.033027,0.80831,0.014127
0.0011823,-0.054326,0.00019,-0.035992,0.83169,0.015896
0.001416,-0.054271,-7.5874e-05,-0.038955,0.85507,0.017753
0.0016432,-0.054216,-0.00034722,-0.041915,0.87844,0.019697
0.0018639,-0.054161,-0.00062388,-0.044872,0.90181,0.021731
0.0020778,-0.054106,-0.00090569,-0.047822,0.92518,0.023854
0.0022849,-0.054051,-0.0011925,-0.050767,0.94855,0.026069
0.002485,-0.053996,-0.0014841,-0.053703,0.97191,0.028376
0.0026781,-0.053941,-0.0017804,-0.056629,0.99526,0.030775
0.0028639,-0.053885,-0.0020811,-0.059546,1.0186,0.033268
0.0030425,-0.05383,-0.0023861,-0.06245,1.042,0.035856
0.0032137,-0.053775,-0.0026952,-0.065339,1.0653,0.038538
0.0033774,-0.05372,-0.0030083,-0.068212,1.0886,0.041316
0.0035334,-0.053665,-0.0033251,-0.07107,1.112,0.044191
0.0036819,-0.05361,-0.0036455,-0.073909,1.1353,0.047164
0.0038225,-0.053555,-0.0039692,-0.076728,1.1586,0.050237
0.0039553,-0.0535,-0.0042961,-0.079524,1.1819,0.053407
0.0040802,-0.053445,-0.004626,-0.082298,1.2053,0.056678
0.0041971,-0.05339,-0.0049587,-0.085047,1.2286,0.06005
0.004306,-0.053335,-0.005294,-0.087769,1.2519,0.063524
0.0044067,-0.05328,-0.0056317,-0.090461,1.2751,0.067099
0.0044993,-0.053225,-0.0059715,-0.093123,1.2984,0.070777
0.0045836,-0.05317,-0.0063134,-0.095753,1.3217,0.074559
0.0046597,-0.053115,-0.006657,-0.098348,1.345,0.078446
0.0047276,-0.05306,-0.0070023,-0.10091,1.3682,0.082437
0.004787,-0.053006,-0.0073489,-0.10343,1.3915,0.086533
0.0048381,-0.052951,-0.0076966,-0.10592,1.4147,0.090742
0.0048809,-0.052896,-0.0080454,-0.10835,1.4379,0.095045
0.0049152,-0.052841,-0.0083949,-0.11074,1.4612,0.099462
0.0049411,-0.052786,-0.0087449,-0.11308,1.4844,0.10398
0.0049586,-0.052732,-0.0090953,-0.11538,1.5076,0.10861
0.0049676,-0.052677,-0.0094459,-0.11763,1.5308,0.11335
0.0049682,-0.052622,-0.0097964,-0.11982,1.5539,0.1182
0.0049604,-0.052568,-0.010147,-0.12195,1.5771,0.12315
0.0049604,-0.052568,-0.010147,-0.12195,1.5771,0.12315
0.0049498,-0.052505,-0.0097945,-0.12665,1.5534,0.12492
0.0049305,-0.052443,-0.0094431,-0.13141,1.5297,0.1266
0.0049028,-0.05238,-0.0090924,-0.13623,1.506,0.12818
0.0048665,-0.052318,-0.0087428,-0.1411,1.4824,0.12968
0.0048217,-0.052256,-0.0083944,-0.14604,1.4587,0.13107
0.0047685,-0.052194,-0.0080475,-0.15102,1.435,0.13237
0.0047068,-0.052131,-0.0077023,-0.15606,1.4113,0.13357
0.0046368,-0.052069,-0.0073589,-0.16115,1.3876,0.13467
0.0045586,-0.052007,-0.0070175,-0.16628,1.3639,0.13567
0.004472,-0.051945,-0.0066785,-0.17146,1.3403,0.13657
0.0043773,-0.051883,-0.006342,-0.17669,1.3166,0.13736
0.0042745,-0.051821,-0.0060081,-0.18195,1.2929,0.13805
0.0041637,-0.05176,-0.0056772,-0.18725,1.2693,0.13863
0.0040449,-0.051698,-0.0053494,-0.19259,1.2456,0.1391
0.0039182,-0.051636,-0.0050248,-0.19796,1.2219,0.13947
0.0037838,-0.051575,-0.0047038,-0.20337,1.1983,0.13972
0.0036417,-0.051513,-0.0043864,-0.2088,1.1746,0.13986
0.0034921,-0.051451,-0.0040729,-0.21425,1.151,0.13989
0.003335,-0.05139,-0.0037634,-0.21973,1.1273,0.13981
0.0031705,-0.051329,-0.0034582,-0.22523,1.1037,0.13961
0.0029988,-0.051267,-0.0031574,-0.23075,1.08,0.1393
0.00282,-0.051206,-0.0028613,-0.23627,1.0564,0.13887
0.0026342,-0.051145,-0.0025698,-0.24181,1.0328,0.13832
0.0024415,-0.051084,-0.0022834,-0.24735,1.0092,0.13765
0.0022421,-0.051023,-0.002002,-0.2529,0.98557,0.13686
0.0020361,-0.050962,-0.0017259,-0.25845,0.96197,0.13596
0.0018237,-0.050902,-0.0014553,-0.26399,0.93838,0.13493
0.001605,-0.050841,-0.0011902,-0.26953,0.9148,0.13379
0.0013801,-0.05078,-0.00093088,-0.27506,0.89122,0.13252
0.0011493,-0.05072,-0.00067743,-0.28057,0.86765,0.13113
0.00091259,-0.05066,-0.00043001,-0.28607,0.8441,0.12962
0.00067022,-0.050599,-0.00018876,-0.29155,0.82055,0.12799
0.00042236,-0.050539,4.6222e-05,-0.297,0.79701,0.12623
0.00016916,-0.050479,0.00027476,-0.30242,0.77348,0.12435
-8.9209e-05,-0.050419,0.00049676,-0.30781,0.74996,0.12235
-0.00035257,-0.050359,0.00071209,-0.31316,0.72645,0.12023
-0.00062075,-0.050299,0.00092064,-0.31848,0.70295,0.11799
-0.00089356,-0.050239,0.0011223,-0.32375,0.67946,0.11563
-0.0011708,-0.05018,0.001317,-0.32897,0.65598,0.11315
-0.0014524,-0.05012,0.0015045,-0.33414,0.63252,0.11055
-0.001738,-0.050061,0.0016849,-0.33926,0.60906,0.10782
-0.0020275,-0.050001,0.001858,-0.34431,0.58562,0.10499
-0.0023207,-0.049942,0.0020238,-0.34931,0.56219,0.10203
-0.0026174,-0.049883,0.0021821,-0.35423,0.53877,0.098959
-0.0029174,-0.049824,0.0023329,-0.35909,0.51536,0.095773
-0.0032206,-0.049765,0.0024762,-0.36386,0.49196,0.092475
-0.0035267,-0.049706,0.0026118,-0.36856,0.46858,0.089064
-0.0038355,-0.049648,0.0027397,-0.37318,0.44521,0.085544
-0.0041468,-0.049589,0.0028599,-0.37771,0.42185,0.081916
-0.0044604,-0.049531,0.0029722,-0.38215,0.3985,0.078181
-0.0044604,-0.049531,0.0029722,-0.38215,0.3985,0.078181
-0.0044665,-0.049521,0.0029708,-0.38275,0.39813,0.078232
-0.0044727,-0.049512,0.0029693,-0.38335,0.39776,0.078282
-0.0044788,-0.049503,0.0029679,-0.38395,0.39739,0.078332
-0.004485,-0.049494,0.0029664,-0.38454,0.39702,0.078381
-0.0044911,-0.049485,0.0029649,-0.38514,0.39665,0.07843
-0.0044973,-0.049476,0.0029634,-0.38573,0.39628,0.078479
-0.0045034,-0.049466,0.0029619,-0.38632,0.39591,0.078526
-0.0045095,-0.049457,0.0029604,-0.38691,0.39554,0.078573
-0.0045157,-0.049448,0.0029589,-0.38749,0.39516,0.07862
-0.0045218,-0.049439,0.0029574,-0.38808,0.39479,0.078666
-0.004528,-0.04943,0.0029558,-0.38866,0.39442,0.078711
-0.0045341,-0.049421,0.0029543,-0.38924,0.39405,0.078756
-0.0045403,-0.049411,0.0029528,-0.38982,0.39368,0.0788
-0.0045464,-0.049402,0.0029512,-0.3904,0.39331,0.078843
-0.0045525,-0.049393,0.0029497,-0.39097,0.39294,0.078886
-0.0045587,-0.049384,0.0029481,-0.39155,0.39257,0.078929
-0.0045648,-0.049375,0.0029465,-0.39212,0.3922,0.078971
-0.004571,-0.049366,0.0029449,-0.39269,0.39183,0.079012
-0.0045771,-0.049357,0.0029434,-0.39326,0.39146,0.079053
-0.0045833,-0.049348,0.0029418,-0.39382,0.39109,0.079093
-0.0045894,-0.049338,0.0029402,-0.39439,0.39072,0.079132
-0.0045956,-0.049329,0.0029385,-0.39495,0.39035,0.079171
-0.0046017,-0.04932,0.0029369,-0.39551,0.38998,0.07921
-0.0046078,-0.049311,0.0029353,-0.39607,0.38961,0.079247
-0.004614,-0.049302,0.0029337,-0.39663,0.38924,0.079284
-0.0046201,-0.049293,0.002932,-0.39718,0.38887,0.079321
-0.0046263,-0.049284,0.0029304,-0.39774,0.3885,0.079357
-0.0046324,-0.049275,0.0029287,-0.39829,0.38813,0.079392
-0.0046386,-0.049266,0.0029271,-0.39884,0.38776,0.079427
-0.0046447,-0.049257,0.0029254,-0.39938,0.38739,0.079461
-0.0046509,-0.049247,0.0029237,-0.39993,0.38702,0.079495
-0.004657,-0.049238,0.002922,-0.40047,0.38665,0.079528
-0.0046631,-0.049229,0.0029204,-0.40101,0.38628,0.079561
-0.0046693,-0.04922,0.0029187,-0.40155,0.38591,0.079593
-0.0046754,-0.049211,0.002917,-0.40209,0.38554,0.079624
-0.0046816,-0.049202,0.0029152,-0.40262,0.38518,0.079654
-0.0046877,-0.049193,0.0029135,-0.40316,0.38481,0.079684
-0.0046939,-0.049184,0.0029118,-0.40369,0.38444,0.079714
-0.0047,-0.049175,0.0029101,-0.40422,0.38407,0.079743
-0.0047061,-0.049166,0.0029083,-0.40474,0.3837,0.079771
-0.0047123,-0.049157,0.0029066,-0.40527,0.38333,0.079799
-0.0047185,-0.049147,0.0029047,-0.4058,0.38296,0.079828
-0.0047246,-0.049138,0.0029031,-0.40631,0.38259,0.079852
-0.0047307,-0.049129,0.0029013,-0.40683,0.38222,0.079878
-0.0047369,-0.04912,0.0028995,-0.40735,0.38186,0.079903
-0.004743,-0.049111,0.0028977,-0.40787,0.38149,0.079929
-0.0047491,-0.049102,0.002896,-0.40837,0.38112,0.079952
-0.0047553,-0.049093,0.0028942,-0.40888,0.38075,0.079976
-0.0047614,-0.049084,0.0028924,-0.40939,0.38038,0.079999
-0.0047676,-0.049075,0.0028906,-0.4099,0.38001,0.080021
-0.0047676,-0.049075,0.0028906,-0.4099,0.38001,0.080021
-0.0047632,-0.049084,0.0028932,-0.40938,0.38024,0.079966
-0.0047588,-0.049094,0.0028959,-0.40886,0.38047,0.079911
-0.0047544,-0.049103,0.0028986,-0.40833,0.38071,0.079855
-0.00475,-0.049112,0.0029012,-0.40781,0.38094,0.079799
-0.0047456,-0.049122,0.0029039,-0.40727,0.38117,0.079741
-0.0047412,-0.049131,0.0029065,-0.40674,0.3814,0.079683
-0.0047368,-0.049141,0.0029092,-0.40621,0.38163,0.079625
-0.0047324,-0.04915,0.0029118,-0.40567,0.38186,0.079566
-0.0047281,-0.04916,0.0029144,-0.40513,0.38209,0.079507
-0.0047237,-0.049169,0.0029171,-0.40459,0.38232,0.079447
-0.0047193,-0.049178,0.0029197,-0.40405,0.38256,0.079386
-0.0047149,-0.049188,0.0029223,-0.4035,0.38279,0.079325
-0.0047105,-0.049197,0.0029249,-0.40296,0.38302,0.079265
-0.0047061,-0.049207,0.0029275,-0.40241,0.38325,0.079202
-0.0047017,-0.049216,0.0029301,-0.40185,0.38348,0.079139
-0.0046974,-0.049225,0.0029327,-0.4013,0.38371,0.079076
-0.004693,-0.049235,0.0029353,-0.40074,0.38395,0.079012
-0.0046886,-0.049244,0.0029379,-0.40019,0.38418,0.078948
-0.0046842,-0.049254,0.0029404,-0.39963,0.38441,0.078883
-0.0046798,-0.049263,0.002943,-0.39906,0.38464,0.078817
-0.0046754,-0.049273,0.0029456,-0.3985,0.38487,0.078751
-0.0046711,-0.049282,0.0029481,-0.39793,0.3851,0.078685
-0.0046667,-0.049291,0.0029506,-0.39736,0.38534,0.078618
-0.0046624,-0.049301,0.0029531,-0.39681,0.38557,0.078553
-0.0046579,-0.04931,0.0029557,-0.39622,0.3858,0.078482
-0.0046536,-0.04932,0.0029583,-0.39564,0.38603,0.078413
-0.0046492,-0.049329,0.0029608,-0.39507,0.38627,0.078344
-0.0046448,-0.049339,0.0029633,-0.39449,0.3865,0.078274
-0.0046404,-0.049348,0.0029658,-0.39391,0.38673,0.078204
-0.004636,-0.049358,0.0029683,-0.39332,0.38696,0.078133
-0.0046317,-0.049367,0.0029708,-0.39274,0.3872,0.078062
-0.0046273,-0.049377,0.0029733,-0.39215,0.38743,0.07799
-0.0046229,-0.049386,0.0029758,-0.39156,0.38766,0.077917
-0.0046186,-0.049395,0.0029782,-0.39097,0.38789,0.077845
-0.0046142,-0.049405,0.0029807,-0.39038,0.38813,0.077771
-0.0046098,-0.049414,0.0029832,-0.38978,0.38836,0.077697
-0.0046054,-0.049424,0.0029856,-0.38918,0.38859,0.077622
-0.0046011,-0.049433,0.0029881,-0.38858,0.38882,0.077547
-0.0045967,-0.049443,0.0029905,-0.38798,0.38906,0.077472
-0.0045923,-0.049452,0.002993,-0.38738,0.38929,0.077396
-0.004588,-0.049462,0.0029953,-0.38679,0.38952,0.077323
-0.0045836,-0.049471,0.0029978,-0.38617,0.38976,0.077242
-0.0045792,-0.049481,0.0030003,-0.38556,0.38999,0.077164
-0.0045749,-0.04949,0.0030027,-0.38495,0.39022,0.077086
-0.0045705,-0.0495,0.0030051,-0.38434,0.39046,0.077007
-0.0045661,-0.049509,0.0030075,-0.38372,0.39069,0.076928
-0.0045618,-0.049519,0.0030099,-0.3831,0.39092,0.076848
-0.0045574,-0.049528,0.0030123,-0.38249,0.39115,0.076768
-0.0045531,-0.049538,0.0030146,-0.38187,0.39139,0.076687
-0.0045487,-0.049547,0.003017,-0.38124,0.39162,0.076606
-0.0045487,-0.049547,0.003017,-0.38124,0.39162,0.076606
-0.0044588,-0.04954,0.0029759,-0.38151,0.39852,0.07805
-0.0043693,-0.049534,0.0029343,-0.38177,0.40542,0.079496
-0.00428,-0.049527,0.0028919,-0.38203,0.41232,0.080946
-0.0041911,-0.04952,0.002849,-0.38228,0.41922,0.082398
-0.0041024,-0.049513,0.0028055,-0.38253,0.42611,0.083854
-0.0040141,-0.049506,0.0027613,-0.38277,0.43301,0.085312
-0.0039262,-0.049499,0.0027165,-0.38301,0.43991,0.086773
-0.0038386,-0.049492,0.0026712,-0.38324,0.4468,0.088237
-0.0037513,-0.049485,0.0026252,-0.38347,0.4537,0.089704
-0.0036643,-0.049478,0.0025786,-0.38369,0.46059,0.091174
-0.0035777,-0.049471,0.0025314,-0.38391,0.46749,0.092647
-0.0034915,-0.049464,0.0024836,-0.38412,0.47438,0.094122
-0.0034056,-0.049458,0.0024352,-0.38433,0.48128,0.095601
-0.0033201,-0.049451,0.0023863,-0.38454,0.48817,0.097082
-0.0032349,-0.049444,0.0023367,-0.38474,0.49506,0.098566
-0.0031501,-0.049437,0.0022865,-0.38493,0.50196,0.10005
-0.0030657,-0.04943,0.0022358,-0.38512,0.50885,0.10154
-0.0029816,-0.049423,0.0021845,-0.3853,0.51574,0.10303
-0.002898,-0.049416,0.0021326,-0.38549,0.52263,0.10453
-0.0028147,-0.049409,0.0020801,-0.38566,0.52952,0.10603
-0.0027318,-0.049402,0.002027,-0.38583,0.53641,0.10753
-0.0026493,-0.049396,0.0019734,-0.38599,0.5433,0.10903
-0.0025672,-0.049389,0.0019192,-0.38615,0.55019,0.11054
-0.0024855,-0.049382,0.0018645,-0.38631,0.55708,0.11205
-0.0024041,-0.049375,0.0018091,-0.38646,0.56397,0.11356
-0.0023233,-0.049368,0.0017533,-0.38661,0.57086,0.11507
-0.0022428,-0.049361,0.0016968,-0.38675,0.57774,0.11659
-0.0021627,-0.049354,0.0016398,-0.38688,0.58463,0.11811
-0.002083,-0.049347,0.0015823,-0.38701,0.59152,0.11963
-0.0020038,-0.049341,0.0015242,-0.38714,0.5984,0.12115
-0.001925,-0.049334,0.0014656,-0.38726,0.60529,0.12268
-0.0018466,-0.049327,0.0014064,-0.38737,0.61217,0.12421
-0.0017687,-0.04932,0.0013467,-0.38748,0.61906,0.12574
-0.0016912,-0.049313,0.0012865,-0.38758,0.62594,0.12728
-0.0016142,-0.049306,0.0012257,-0.38768,0.63283,0.12882
-0.0015375,-0.049299,0.0011644,-0.38778,0.63971,0.13036
-0.0014614,-0.049292,0.0011026,-0.38787,0.64659,0.1319
-0.0013857,-0.049286,0.0010402,-0.38795,0.65347,0.13345
-0.0013104,-0.049279,0.00097734,-0.38803,0.66036,0.13499
-0.0012356,-0.049272,0.00091399,-0.3881,0.66724,0.13654
-0.0011613,-0.049265,0.00085009,-0.38817,0.67412,0.1381
-0.0010874,-0.049258,0.0007857,-0.38823,0.681,0.13965
-0.001014,-0.049251,0.00072079,-0.38829,0.68788,0.14121
-0.00094111,-0.049244,0.00065539,-0.38834,0.69476,0.14277
-0.00086866,-0.049238,0.00058949,-0.38839,0.70164,0.14433
-0.0007967,-0.049231,0.0005231,-0.38843,0.70852,0.1459
-0.00072522,-0.049224,0.00045621,-0.38847,0.71539,0.14746
-0.00065423,-0.049217,0.00038883,-0.3885,0.72227,0.14903
-0.00058372,-0.04921,0.00032098,-0.38853,0.72915,0.1506
-0.00051372,-0.049203,0.00025265,-0.38855,0.73602,0.15218
-0.00051372,-0.049203,0.00025265,-0.38855,0.73602,0.15218
-0.00042032,-0.049194,0.0001599,-0.38857,0.74528,0.1543
-0.00032779,-0.049185,6.6357e-05,-0.38858,0.75453,0.15643
-0.00023619,-0.049176,-2.8058e-05,-0.38858,0.76378,0.15856
-0.00014552,-0.049166,-0.00012331,-0.38857,0.77303,0.16069
-5.5776e-05,-0.049157,-0.00021939,-0.38855,0.78228,0.16283
3.2954e-05,-0.049148,-0.00031635,-0.38853,0.79153,0.16498
0.00012088,-0.049139,-0.00041399,-0.38848,0.80078,0.16712
0.00020779,-0.04913,-0.00051249,-0.38843,0.81003,0.16928
0.00029373,-0.04912,-0.00061178,-0.38837,0.81927,0.17143
0.00037867,-0.049111,-0.00071187,-0.38831,0.82852,0.17359
0.0004627,-0.049102,-0.00081269,-0.38822,0.83776,0.17575
0.00054571,-0.049093,-0.0009143,-0.38814,0.84701,0.17792
0.00062774,-0.049084,-0.0010167,-0.38804,0.85625,0.18009
0.00070877,-0.049074,-0.0011197,-0.38793,0.86549,0.18227
0.0007888,-0.049065,-0.0012236,-0.38781,0.87473,0.18444
0.00086782,-0.049056,-0.0013281,-0.38768,0.88397,0.18663
0.00094583,-0.049047,-0.0014334,-0.38753,0.89321,0.18881
0.0010228,-0.049038,-0.0015394,-0.38738,0.90245,0.191
0.0010987,-0.049028,-0.001646,-0.38723,0.91169,0.1932
0.0011737,-0.049019,-0.0017534,-0.38705,0.92092,0.19539
0.0012475,-0.04901,-0.0018614,-0.38688,0.93016,0.1976
0.0013204,-0.049001,-0.00197,-0.38668,0.9394,0.19979
0.0013922,-0.048992,-0.0020794,-0.38647,0.94863,0.202
0.0014629,-0.048982,-0.0021893,-0.38626,0.95786,0.20421
0.0015325,-0.048973,-0.0023,-0.38604,0.96709,0.20643
0.0016011,-0.048964,-0.0024112,-0.3858,0.97633,0.20864
0.0016686,-0.048955,-0.002523,-0.38555,0.98556,0.21086
0.0017351,-0.048946,-0.0026354,-0.3853,0.99479,0.21309
0.0018004,-0.048937,-0.0027485,-0.38503,1.004,0.21531
0.0018647,-0.048927,-0.0028621,-0.38475,1.0132,0.21754
0.0019278,-0.048918,-0.0029762,-0.38447,1.0225,0.21978
0.0019899,-0.048909,-0.003091,-0.38417,1.0317,0.22201
0.0020508,-0.0489,-0.0032063,-0.38386,1.0409,0.22425
0.0021107,-0.048891,-0.0033221,-0.38354,1.0501,0.22649
0.0021694,-0.048882,-0.0034384,-0.38321,1.0594,0.22874
0.002227,-0.048873,-0.0035553,-0.38286,1.0686,0.23099
0.0022835,-0.048863,-0.0036726,-0.38251,1.0778,0.23324
0.0023388,-0.048854,-0.0037905,-0.38214,1.087,0.23549
0.002393,-0.048845,-0.0039088,-0.38177,1.0963,0.23775
0.0024461,-0.048836,-0.0040277,-0.38138,1.1055,0.24001
0.002498,-0.048827,-0.0041469,-0.38098,1.1147,0.24227
0.0025488,-0.048818,-0.0042666,-0.38057,1.1239,0.24454
0.0025984,-0.048809,-0.0043868,-0.38015,1.1331,0.2468
0.0026469,-0.048799,-0.0045074,-0.37972,1.1423,0.24907
0.0026943,-0.04879,-0.0046284,-0.37928,1.1516,0.25135
0.0027404,-0.048781,-0.0047498,-0.37883,1.1608,0.25362
0.0027854,-0.048772,-0.0048716,-0.37836,1.17,0.2559
0.0028293,-0.048763,-0.0049938,-0.37788,1.1792,0.25818
0.0028719,-0.048754,-0.0051164,-0.3774,1.1884,0.26046
0.0029134,-0.048745,-0.0052393,-0.3769,1.1976,0.26275
0.0029134,-0.048745,-0.0052393,-0.3769,1.1976,0.26275
0.0029832,-0.048728,-0.0054557,-0.37601,1.2138,0.26677
0.0030493,-0.048712,-0.0056732,-0.37508,1.2299,0.2708
0.0031118,-0.048696,-0.0058916,-0.37412,1.2461,0.27483
0.0031707,-0.048679,-0.0061109,-0.37313,1.2622,0.27887
0.0032258,-0.048663,-0.0063311,-0.37209,1.2783,0.28292
0.0032773,-0.048647,-0.0065519,-0.37102,1.2945,0.28698
0.003325,-0.048631,-0.0067735,-0.36992,1.3106,0.29104
0.0033691,-0.048614,-0.0069958,-0.36878,1.3267,0.2951
0.0034094,-0.048598,-0.0072186,-0.3676,1.3429,0.29918
0.0034461,-0.048582,-0.0074419,-0.36638,1.359,0.30325
0.003479,-0.048566,-0.0076657,-0.36513,1.3751,0.30733
0.0035081,-0.048549,-0.0078898,-0.36384,1.3912,0.31142
0.0035336,-0.048533,-0.0081143,-0.36251,1.4074,0.3155
0.0035552,-0.048517,-0.0083391,-0.36115,1.4235,0.3196
0.0035732,-0.048501,-0.008564,-0.35975,1.4396,0.3237
0.0035874,-0.048484,-0.0087891,-0.35831,1.4557,0.3278
0.0035979,-0.048468,-0.0090143,-0.35683,1.4718,0.3319
0.0036046,-0.048452,-0.0092395,-0.35532,1.4879,0.33601
0.0036076,-0.048436,-0.0094646,-0.35376,1.504,0.34012
0.0036069,-0.04842,-0.0096897,-0.35217,1.5201,0.34423
0.0036024,-0.048403,-0.0099145,-0.35054,1.5362,0.34834
0.0035942,-0.048387,-0.010139,-0.34887,1.5523,0.35246
0.0035823,-0.048371,-0.010363,-0.34717,1.5684,0.35658
0.0035667,-0.048355,-0.010587,-0.34542,1.5845,0.3607
0.0035474,-0.048339,-0.010811,-0.34363,1.6006,0.36482
0.0035244,-0.048323,-0.011034,-0.34181,1.6166,0.36894
0.0034977,-0.048306,-0.011257,-0.33995,1.6327,0.37307
0.0034674,-0.04829,-0.011479,-0.33804,1.6488,0.37719
0.0034334,-0.048274,-0.0117,-0.3361,1.6649,0.38131
0.0033957,-0.048258,-0.01192,-0.33412,1.681,0.38544
0.0033545,-0.048242,-0.01214,-0.3321,1.697,0.38956
0.0033096,-0.048226,-0.012359,-0.33004,1.7131,0.39368
0.0032611,-0.04821,-0.012577,-0.32794,1.7292,0.3978
0.0032091,-0.048193,-0.012794,-0.32579,1.7452,0.40193
0.0031534,-0.048177,-0.01301,-0.32361,1.7613,0.40605
0.0030943,-0.048161,-0.013225,-0.32139,1.7773,0.41016
0.0030316,-0.048145,-0.013439,-0.31913,1.7934,0.41428
0.0029655,-0.048129,-0.013652,-0.31682,1.8094,0.41839
0.0028958,-0.048113,-0.013863,-0.31448,1.8255,0.4225
0.0028227,-0.048097,-0.014074,-0.3121,1.8415,0.42661
0.0027462,-0.048081,-0.014282,-0.30967,1.8576,0.43072
0.0026663,-0.048065,-0.01449,-0.3072,1.8736,0.43482
0.002583,-0.048049,-0.014695,-0.3047,1.8896,0.43892
0.0024964,-0.048033,-0.0149,-0.30215,1.9057,0.44301
0.0024064,-0.048016,-0.015103,-0.29956,1.9217,0.44711
