,N_muestra,Marca_tiempo,q_pos,q_vel,q_eff,AO_state:,DO_state:
20,20,1716400119.5651057,"[-1.2236345450030726, -1.9062779585467737, 3.0123276710510254, -5.468008581792013, 1.1411480903625488, 5.456429958343506]","[0.0, -0.0, 0.0, -1.917476038215682, 5.0, 0.19761507213115692, 0.0]","[1.2680054903030396, 2.4839260578155518, -0.2130890041589737, -0.0829925611615181, 0.5674896836280823, -0.2792358696460724]",0.004000000189989805,False
21,21,1716400120.5695798,"[-1.2236345450030726, -1.9063141981707972, 3.0123395919799805, -5.468032542859213, 1.2801560163497925, 5.456429958343506]","[0.0, -0.0, 0.0, 0.0, -0.0005752427969127893, 0.0]","[1.2451173067092896, 2.4839260578155518, -0.2086029201745987, -0.0785064771771431, -0.0852356031537056, -0.2563476860523224]",0.004000000189989805,False
22,22,1716400121.5748816,"[-1.2236107031451624, -1.9063261190997522, 2.874541759490967, -5.468032542859213, 1.280096173286438, 5.456381797790527]","[0.0, -0.0, -0.20006944239139557, 0.0, -3.834952076431364, 5.0, 0.0]","[1.2588502168655396, 2.450299024581909, -0.4575806260108948, -0.0919647291302681, -0.0785064771771431, -0.2380371391773224]",0.004000000189989805,False
23,23,1716400122.5797143,"[-1.2236345450030726, -1.9063018004046839, 2.6745266914367676, -5.468032542859213, 1.2800841331481934, 5.456417560577393]","[0.0, -0.0, -0.1984395980834961, 0.0, 0.0, 0.0]","[1.1993409395217896, 2.392011880874634, -0.5787048935890198, -0.0695343092083931, -0.0807495191693306, -0.2563476860523224]",0.004000000189989805,False
24,24,1716400123.5834737,"[-1.2236345450030726, -1.906398121510641, 2.4731059074401855, -5.468056503926412, 1.2800722122192383, 5.456393718719482]","[0.0, -0.0, -0.20194856822490692, 0.0, 0.0, 0.0]","[1.1260987520217896, 3.3290886878967285, -0.6033783555030823, -0.0605621412396431, -0.0919647291302681, -0.2838135063648224]",0.004000000189989805,False
25,25,1716400124.5884037,"[-1.2236345450030726, -1.906398121510641, 2.272676944732666, -5.468068484460012, 1.2801320552825928, 5.456417560577393]","[0.0, -0.0, -0.20035706460475922, 0.0, 0.0, 0.0]","[1.1352540254592896, 3.4277284145355225, -0.5540314316749573, -0.0358886756002903, -0.0897216871380806, -0.2838135063648224]",0.004000000189989805,False
26,26,1716400125.592786,"[-1.2236107031451624, -1.9063857237445276, 2.071430206298828, -5.468080464993612, 1.2800601720809937, 5.456465721130371]","[0.0, -0.0, -0.1992449313402176, 0.0, 0.0, 0.0]","[1.1215211153030396, 3.450146436691284, -0.7043152451515198, 0.0269165076315403, -0.0919647291302681, -0.2746582329273224]",0.004000000189989805,False
27,27,1716400126.5970652,"[-1.2235987822162073, -1.906398121510641, 1.8713709115982056, -5.468056503926412, 1.2800482511520386, 5.456429958343506]","[0.0, -0.0, -0.19542916119098663, 0.0, 0.0, 0.0]","[1.0894776582717896, 3.4411792755126953, -0.7738495469093323, 0.0336456336081028, -0.0897216871380806, -0.2517700493335724]",0.004000000189989805,False
28,28,1716400127.601606,"[-1.2236345450030726, -1.9063738028155726, 1.6697560548782349, -5.468056503926412, 1.2800722122192383, 5.456441879272461]","[0.0, -0.0, -0.2008364349603653, 0.0, 0.0, 0.0]","[1.1123658418655396, 3.4411792755126953, -0.7962799668312073, 0.0381317175924778, -0.0964508131146431, -0.2243042290210724]",0.004000000189989805,False
29,29,1716400128.6066687,"[-1.2235987822162073, -1.9063499609576624, 1.4698513746261597, -5.468056503926412, 1.2801320552825928, 5.4564056396484375]","[0.0, -0.0, -0.20206362009048462, 0.0, 0.0, 0.0]","[1.1032105684280396, 3.4299700260162354, -0.6886139512062073, 0.0358886756002903, -0.0919647291302681, -0.2609253227710724]",0.004000000189989805,False
30,30,1716400129.6120577,"[-1.2235987822162073, -1.9063857237445276, 1.2679799795150757, -5.468104426060812, 1.280096173286438, 5.456417560577393]","[0.0, -0.0, -0.19623449444770813, 0.0, 0.0, 0.0]","[1.1169434785842896, 3.470322847366333, -0.7446900010108948, 0.0358886756002903, -0.0829925611615181, -0.2014160305261612]",0.004000000189989805,False
31,31,1716400130.6170754,"[-1.2236107031451624, -1.9063857237445276, 1.0666173696517944, -5.4680445233928126, 1.280096173286438, 5.456417560577393]","[0.0, -0.0, -0.2032332867383957, 0.0, 0.0, 0.0]","[1.1581422090530396, 3.5174007415771484, -0.5831909775733948, 0.0381317175924778, -0.0964508131146431, -0.2426147758960724]",0.004000000189989805,False
32,32,1716400131.6211045,"[-1.2236107031451624, -1.9064105192767542, 1.0171009302139282, -5.468056503926412, 1.2800841331481934, 5.4564056396484375]","[0.0, -0.0, 5.752428114647046, 5.0, 0.0, 0.0, 0.0]","[1.1444092988967896, 3.564478874206543, -0.1547699123620987, 0.0403747595846653, -0.0852356031537056, -0.3021240532398224]",0.004000000189989805,False
33,33,1716400132.6252482,"[-1.223586384450094, -1.9063738028155726, 1.0171247720718384, -5.468068484460012, 1.2800841331481934, 5.456441879272461]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.1581422090530396, 3.6048314571380615, -0.1502838283777237, 0.0358886756002903, -0.0942077711224556, -0.2105713039636612]",0.004000000189989805,False
34,34,1716400133.6290665,"[-1.2236345450030726, -1.9063380400287073, 1.0171128511428833, -5.4680445233928126, 1.2801201343536377, 5.456429958343506]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.1398316621780396, 3.6294913291931152, -0.1502838283777237, 0.0336456336081028, -0.0897216871380806, -0.2334595024585724]",0.004000000189989805,False
35,35,1716400134.6327846,"[-1.2236107031451624, -1.9063857237445276, 1.0171247720718384, -5.468056503926412, 1.280096173286438, 5.4564056396484375]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.1489869356155396, 3.636216640472412, -0.1368255764245987, 0.0314025916159153, -0.0964508131146431, -0.2563476860523224]",0.004000000189989805,False
36,36,1716400135.6356716,"[-1.2236345450030726, -1.9063738028155726, 1.0171607732772827, -5.468080464993612, 1.280036211013794, 5.456441879272461]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.1215211153030396, 3.642942190170288, -0.1480407863855362, 0.0403747595846653, -0.0919647291302681, -0.2380371391773224]",0.004000000189989805,False
37,37,1716400136.6394453,"[-1.223574463521139, -1.9304221312152308, 1.0171247720718384, -5.468068484460012, 1.280096173286438, 5.456441879272461]","[0.0, -0.19632397592067719, 0.0, 0.0, 0.0, 0.0]","[1.0986329317092896, 2.089367389678955, -0.1166381984949112, 0.0403747595846653, -0.1009368970990181, -0.2151489406824112]",0.004000000189989805,False
38,38,1716400137.6424825,"[-1.2235987822162073, -2.045605484639303, 1.0171128511428833, -5.468032542859213, 1.2800841331481934, 5.4564056396484375]","[0.0, 0.00029401297797448933, 0.0, 0.0, 0.0, 0.0]","[1.1032105684280396, 2.8852102756500244, -0.1143951565027237, 0.0358886756002903, -0.0897216871380806, -0.2197265923023224]",0.004000000189989805,False
39,39,1716400138.6461322,"[-1.223574463521139, -2.0516751448260706, 1.0171366930007935, -5.468068484460012, 1.2800841331481934, 5.456417560577393]","[-3.834952076431364, 5.0, 0.00012783173588104546, 0.0, 0.0, 0.0, 0.0]","[0.9017945528030396, 3.380650281906128, -0.1345825344324112, 0.0381317175924778, -0.0942077711224556, -0.2243042290210724]",0.004000000189989805,False
40,40,1716400139.650299,"[-1.1972249189959925, -2.0515311400042933, 1.0171488523483276, -5.468008581792013, 1.2800601720809937, 5.456393718719482]","[-7.669904152862728, 5.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0.3753662407398224, 2.83813214302063, -0.1256103664636612, 0.0314025916159153, -0.0919647291302681, -0.2288818657398224]",0.004000000189989805,False
41,41,1716400140.6538389,"[-1.2541335264789026, -2.0516989866839808, 1.0171366930007935, -5.468056503926412, 1.2800482511520386, 5.456393718719482]","[-0.13675439357757568, -0.0001917476038215682, 0.0, 0.0, 0.0, 0.0]","[-0.2243042290210724, 2.7708778381347656, -0.1121521145105362, 0.0426178015768528, -0.0986938551068306, -0.2700805962085724]",0.004000000189989805,False
42,42,1716400141.6589696,"[-1.3925092856036585, -2.051722828541891, 1.0171247720718384, -5.468080464993612, 1.280096173286438, 5.456441879272461]","[-0.13695892691612244, -0.0, 0.0, 0.0, 0.0, 0.0]","[0.1235962063074112, 2.921079158782959, -0.0852356031537056, 0.0358886756002903, -0.0964508131146431, -0.2334595024585724]",0.004000000189989805,False
43,43,1716400142.6636012,"[-1.5308998266803187, -2.0516989866839808, 1.0171128511428833, -5.468068484460012, 1.2800722122192383, 5.456393718719482]","[-0.14047428965568542, -0.0, 0.0, 0.0, 0.0, 0.0]","[0.8285523056983948, 2.7731196880340576, -0.0583190992474556, 0.0269165076315403, -0.0919647291302681, -0.2014160305261612]",0.004000000189989805,False
44,44,1716400143.6676188,"[-1.6683080832110804, -2.0516274611102503, 1.0170649290084839, -5.4680445233928126, 1.280108094215393, 5.456381797790527]","[-0.1368183046579361, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.5838624238967896, 2.5915329456329346, 0.01570129580795765, 0.02467346377670765, -0.0964508131146431, -0.1510620266199112]",0.004000000189989805,False
45,45,1716400144.6730828,"[-1.8066390196429651, -2.0516513029681605, 1.017088770866394, -5.4680445233928126, 1.280096173286438, 5.456393718719482]","[-0.1389530897140503, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.904297113418579, 2.3068230152130127, 0.0628051832318306, 0.0291595496237278, -0.0964508131146431, -0.2288818657398224]",0.004000000189989805,False
46,46,1716400145.677396,"[-1.9440925757037562, -2.0516513029681605, 1.0170649290084839, -5.4680445233928126, 1.280108094215393, 5.456381797790527]","[-0.1379176527261734, -0.0003067961661145091, 1.917476038215682, 5.0, 0.0, 0.0, 0.0]","[2.499389886856079, 1.8158665895462036, 0.1300964504480362, 0.0269165076315403, -0.0852356031537056, -0.2243042290210724]",0.004000000189989805,False
47,47,1716400146.6824949,"[-2.021235767995016, -2.0517471472369593, 1.0173286199569702, -5.4680445233928126, 1.280096173286438, 5.456393718719482]","[0.00024288029817398638, -0.0, -1.917476038215682, 5.0, 0.0, 0.0, 0.0]","[4.522705554962158, 1.72843599319458, -0.004486084450036287, 0.02018737979233265, -0.0942077711224556, -0.2288818657398224]",0.004000000189989805,False
48,48,1716400147.687724,"[-2.021247688923971, -2.051722828541891, 1.017088770866394, -5.468068484460012, 1.280096173286438, 5.4564056396484375]","[0.0, -0.0, 0.0002109223569277674, 0.0, 0.0, 0.0]","[4.545593738555908, 1.9369243383407593, 0.1121521145105362, 0.01345825381577015, -0.0919647291302681, -0.2243042290210724]",0.004000000189989805,False
49,49,1716400148.691935,"[-2.021223847066061, -2.051711384450094, 1.0171009302139282, -5.468056503926412, 1.2800841331481934, 5.456381797790527]","[0.0, -0.0, 1.917476038215682, 5.0, 0.0, 0.0, 0.0]","[4.513550281524658, 1.9503751993179321, 0.1166381984949112, 0.011215210892260075, -0.0919647291302681, -0.2380371391773224]",0.004000000189989805,False
50,50,1716400149.6963034,"[-2.0212839285479944, -2.0516989866839808, 1.0171128511428833, -5.468056503926412, 1.2801320552825928, 5.456381797790527]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.508972644805908, 1.9369243383407593, 0.1188812404870987, 0.02018737979233265, -0.0897216871380806, -0.2426147758960724]",0.004000000189989805,False
