,N_muestra,Marca_tiempo,q_pos,q_vel,q_eff,AO_state:,DO_state:
39,39,1712157185.3192744,"[-1.847715202962057, -1.8637960592852991, -1.0025923887835901, -1.5798514525042933, -2.473727528248922, 0.9023664593696594]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.234314441680908, 2.3539011478424072, 0.1009368970990181, -0.1233673244714737, 0.0426178015768528, -0.4531860947608948]",0.004000000189989805,False
40,40,1712157186.3239346,"[-1.8477509657489222, -1.8637960592852991, -1.0026043097125452, -1.579827610646383, -2.473703447972433, 0.9023421406745911]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.348755359649658, 2.362868309020996, 0.1009368970990181, -0.1368255764245987, 0.0381317175924778, -0.4623413681983948]",0.004000000189989805,False
41,41,1712157187.3273423,"[-1.8477509657489222, -1.8637717405902308, -1.00256854692568, -1.5798032919513147, -2.4737513701068323, 0.9023664593696594]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.234314441680908, 2.362868309020996, 0.0964508131146431, -0.1300964504480362, 0.0381317175924778, -0.5035400986671448]",0.004000000189989805,False
42,42,1712157188.3327663,"[-1.847739044819967, -1.8638079802142542, -1.0026043097125452, -1.5798514525042933, -2.473703447972433, 0.9023421406745911]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.284668445587158, 2.360626459121704, 0.1009368970990181, -0.1368255764245987, 0.0403747595846653, -0.4577637314796448]",0.004000000189989805,False
43,43,1712157189.3378541,"[-1.847727123891012, -1.8638203779803675, -1.0026043097125452, -1.5798032919513147, -2.4737394491778772, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.234314441680908, 2.371835470199585, 0.1031799390912056, -0.1390686184167862, 0.0403747595846653, -0.4211426079273224]",0.004000000189989805,False
44,44,1712157190.3413117,"[-1.8477032820331019, -1.8638203779803675, -1.0025799910174769, -1.579827610646383, -2.473727528248922, 0.9023664593696594]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.225159168243408, 2.3539011478424072, 0.0986938551068306, -0.1188812404870987, 0.0448608435690403, -0.4714966416358948]",0.004000000189989805,False
45,45,1712157191.3465285,"[-1.847739044819967, -1.8637960592852991, -1.0026043097125452, -1.579827610646383, -2.473703447972433, 0.9023784399032593]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.243469715118408, 2.358384609222412, 0.1009368970990181, -0.1300964504480362, 0.0403747595846653, -0.4806519150733948]",0.004000000189989805,False
46,46,1712157192.3511257,"[-1.847727123891012, -1.863784138356344, -1.0026043097125452, -1.5798395315753382, -2.4736793676959437, 0.9023301601409912]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.238892078399658, 2.360626459121704, 0.1009368970990181, -0.1480407863855362, 0.0448608435690403, -0.4074096977710724]",0.004000000189989805,False
47,47,1712157193.3569236,"[-1.847739044819967, -1.8638203779803675, -1.0025799910174769, -1.5798032919513147, -2.4737394491778772, 0.9023664593696594]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.252624988555908, 2.360626459121704, 0.1031799390912056, -0.1323394924402237, 0.0426178015768528, -0.4119873344898224]",0.004000000189989805,False
48,48,1712157194.3618116,"[-1.8477628866778772, -1.863784138356344, -1.0025923887835901, -1.5798032919513147, -2.473727528248922, 0.9023664593696594]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.289246082305908, 2.371835470199585, 0.0986938551068306, -0.1300964504480362, 0.0471038855612278, -0.4577637314796448]",0.004000000189989805,False
49,49,1712157195.3660822,"[-1.8477509657489222, -1.8638203779803675, -1.0026043097125452, -1.5798152128802698, -2.473703447972433, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.275513172149658, 2.356142997741699, 0.0986938551068306, -0.1390686184167862, 0.0403747595846653, -0.4623413681983948]",0.004000000189989805,False
50,50,1712157196.3698325,"[-1.847739044819967, -1.8637960592852991, -1.0026043097125452, -1.5797913710223597, -2.473691527043478, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.252624988555908, 2.3539011478424072, 0.1031799390912056, -0.1502838283777237, 0.0448608435690403, -0.4806519150733948]",0.004000000189989805,False
51,51,1712157197.3738873,"[-1.8477032820331019, -1.8637960592852991, -1.0026043097125452, -1.5798152128802698, -2.473703447972433, 0.9023421406745911]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.280090808868408, 2.3516592979431152, 0.1009368970990181, -0.1435547024011612, 0.0426178015768528, -0.4486084580421448]",0.004000000189989805,False
52,52,1712157198.3795292,"[-1.8477509657489222, -1.8638079802142542, -1.00256854692568, -1.5798514525042933, -2.473715368901388, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.312134265899658, 2.360626459121704, 0.1009368970990181, -0.1525268703699112, 0.0426178015768528, -0.4486084580421448]",0.004000000189989805,False
53,53,1712157199.3842766,"[-1.8477509657489222, -1.8637598196612757, -1.0025923887835901, -1.5798032919513147, -2.4737394491778772, 0.9023904204368591]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.293823719024658, 2.360626459121704, 0.0986938551068306, -0.1143951565027237, 0.0426178015768528, -0.4714966416358948]",0.004000000189989805,False
54,54,1712157200.3877947,"[-1.847739044819967, -1.8637960592852991, -1.0026043097125452, -1.579827610646383, -2.4737394491778772, 0.9023181796073914]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.293823719024658, 2.365110158920288, 0.0964508131146431, -0.1345825344324112, 0.0448608435690403, -0.4898071885108948]",0.004000000189989805,False
55,55,1712157201.3918035,"[-1.847715202962057, -1.8638203779803675, -1.0025923887835901, -1.5798032919513147, -2.473691527043478, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.257202625274658, 2.3516592979431152, 0.0986938551068306, -0.1166381984949112, 0.0403747595846653, -0.4669190049171448]",0.004000000189989805,False
56,56,1712157202.3972242,"[-1.8477509657489222, -1.8638079802142542, -1.0025923887835901, -1.5798395315753382, -2.4737394491778772, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.275513172149658, 2.369593858718872, 0.1009368970990181, -0.1278534084558487, 0.0426178015768528, -0.4348755180835724]",0.004000000189989805,False
57,57,1712157203.4050913,"[-1.8477628866778772, -1.863784138356344, -1.00256854692568, -1.5797794500934046, -2.4736674467669886, 0.9023421406745911]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.238892078399658, 2.358384609222412, 0.1031799390912056, -0.1323394924402237, 0.0403747595846653, -0.4486084580421448]",0.004000000189989805,False
58,58,1712157204.4110568,"[-1.847739044819967, -1.8638079802142542, -1.0026281515704554, -1.5797913710223597, -2.4737394491778772, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.257202625274658, 2.3516592979431152, 0.1031799390912056, -0.1390686184167862, 0.0426178015768528, -0.4486084580421448]",0.004000000189989805,False
59,59,1712157205.4160213,"[-1.847739044819967, -1.8638079802142542, -1.0026162306415003, -1.579827610646383, -2.473703447972433, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.275513172149658, 2.365110158920288, 0.0964508131146431, -0.1345825344324112, 0.0471038855612278, -0.4302978813648224]",0.004000000189989805,False
60,60,1712157206.4221082,"[-1.847727123891012, -1.8638203779803675, -1.0026043097125452, -1.5798395315753382, -2.4736793676959437, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.289246082305908, 2.358384609222412, 0.0964508131146431, -0.1233673244714737, 0.0426178015768528, -0.4348755180835724]",0.004000000189989805,False
61,61,1712157207.4272358,"[-1.847727123891012, -1.863784138356344, -1.0026043097125452, -1.5798032919513147, -2.473691527043478, 0.9023664593696594]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.243469715118408, 2.36735200881958, 0.0986938551068306, -0.1233673244714737, 0.0448608435690403, -0.4714966416358948]",0.004000000189989805,False
62,62,1712157208.43285,"[-1.847715202962057, -1.8638322989093226, -1.0026162306415003, -1.579827610646383, -2.473691527043478, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.248047351837158, 2.362868309020996, 0.1009368970990181, -0.1278534084558487, 0.0426178015768528, -0.4394531846046448]",0.004000000189989805,False
63,63,1712157209.43806,"[-1.8477032820331019, -1.8637960592852991, -1.0026043097125452, -1.5798395315753382, -2.473727528248922, 0.9023421406745911]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.280090808868408, 2.362868309020996, 0.0986938551068306, -0.1211242824792862, 0.0358886756002903, -0.4394531846046448]",0.004000000189989805,False
64,64,1712157210.4433372,"[-1.847727123891012, -1.8637960592852991, -1.0026043097125452, -1.5797913710223597, -2.473691527043478, 0.9023301601409912]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.225159168243408, 2.371835470199585, 0.1009368970990181, -0.1054229810833931, 0.0426178015768528, -0.4348755180835724]",0.004000000189989805,False
65,65,1712157211.448891,"[-1.8477628866778772, -1.8638079802142542, -1.0026043097125452, -1.5798032919513147, -2.473703447972433, 0.9023904204368591]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.252624988555908, 2.380802869796753, 0.1009368970990181, -0.1413116604089737, 0.0426178015768528, -0.4394531846046448]",0.004000000189989805,False
66,66,1712157212.4551442,"[-1.8477867285357874, -1.8637960592852991, -1.0026281515704554, -1.5797794500934046, -2.473703447972433, 0.9023664593696594]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.248047351837158, 2.360626459121704, 0.1009368970990181, -0.0919647291302681, 0.0403747595846653, -0.4623413681983948]",0.004000000189989805,False
67,67,1712157213.4586904,"[-1.847727123891012, -1.8638203779803675, -1.0026281515704554, -1.579827610646383, -2.473703447972433, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.257202625274658, 2.383044719696045, 0.1009368970990181, -0.1368255764245987, 0.0448608435690403, -0.4531860947608948]",0.004000000189989805,False
68,68,1712157214.4637783,"[-1.847715202962057, -1.8637960592852991, -1.0026043097125452, -1.579827610646383, -2.473727528248922, 0.9023664593696594]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.280090808868408, 2.4009790420532227, 0.1009368970990181, -0.1345825344324112, 0.0448608435690403, -0.4440308213233948]",0.004000000189989805,False
69,69,1712157215.4688113,"[-1.847727123891012, -1.8638203779803675, -1.0026281515704554, -1.579827610646383, -2.473727528248922, 0.9023541212081909]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.252624988555908, 2.4054627418518066, 0.0964508131146431, -0.1099090725183487, 0.0381317175924778, -0.4943848252296448]",0.004000000189989805,False
70,70,1712157216.474318,"[-1.8477628866778772, -1.8638203779803675, -1.0026043097125452, -1.5798032919513147, -2.4737394491778772, 0.9023301601409912]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.252624988555908, 2.38752818107605, 0.1009368970990181, -0.1390686184167862, 0.0448608435690403, -0.4394531846046448]",0.004000000189989805,False
71,71,1712157217.4786484,"[-1.847739044819967, -1.863784138356344, -1.0025923887835901, -1.5797913710223597, -2.4736674467669886, 0.9023664593696594]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.220581531524658, 2.4032208919525146, 0.1009368970990181, -0.1368255764245987, 0.0381317175924778, -0.4531860947608948]",0.004000000189989805,False
72,72,1712157218.4848595,"[-1.847739044819967, -1.863784138356344, -1.0025923887835901, -1.5798152128802698, -2.473703447972433, 0.9023301601409912]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.243469715118408, 2.4054627418518066, 0.0986938551068306, -0.1278534084558487, 0.0426178015768528, -0.4440308213233948]",0.004000000189989805,False
73,73,1712157219.4907458,"[-1.847739044819967, -1.8638079802142542, -1.0026043097125452, -1.5798152128802698, -2.473715368901388, 0.9023301601409912]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.325867176055908, 2.4166717529296875, 0.1031799390912056, -0.1592559963464737, 0.0426178015768528, -0.4348755180835724]",0.004000000189989805,False
74,74,1712157220.496212,"[-1.847715202962057, -1.863784138356344, -1.0025923887835901, -1.5798032919513147, -2.473715368901388, 0.9023784399032593]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.252624988555908, 2.4032208919525146, 0.1009368970990181, -0.1278534084558487, 0.0426178015768528, -0.4669190049171448]",0.004000000189989805,False
75,75,1712157221.5023227,"[-1.847739044819967, -1.8637960592852991, -1.0026043097125452, -1.5798032919513147, -2.473703447972433, 0.9023784399032593]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.257202625274658, 2.4233973026275635, 0.1031799390912056, -0.1233673244714737, 0.0381317175924778, -0.4531860947608948]",0.004000000189989805,False
76,76,1712157222.5084124,"[-1.847739044819967, -1.8638203779803675, -1.0026281515704554, -1.5798032919513147, -2.473691527043478, 0.9023301601409912]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.280090808868408, 2.4054627418518066, 0.1031799390912056, -0.1211242824792862, 0.0471038855612278, -0.4806519150733948]",0.004000000189989805,False
